,Unnamed: 0,mac,count,min_signal,max_signal,avg_signal,last_seen_signal,first_seen,last_seen,associated,node_mac,Unnamed: 11
9038,9038,9c:28:bf:b5:22:bb,10.0,-91.0,-82.0,-87.0,-91.0,1583062865,1583062869.0,0.0,AC:86:74:92:C5:58,
9039,9039,a2:24:ae:46:15:bf,2.0,-90.0,-89.0,-89.0,-90.0,1583062866,1583062866.0,0.0,AC:86:74:92:C5:58,
9040,9040,c6:47:bd:0e:ec:e9,3.0,-74.0,-71.0,-72.0,-72.0,1583062873,1583062873.0,0.0,AC:86:74:92:C5:58,
9041,9041,c6:aa:b3:71:a4:78,1.0,-81.0,-81.0,-81.0,-81.0,1583062883,1583062883.0,0.0,AC:86:74:92:C5:58,
9042,9042,d6:67:02:2a:66:9d,4.0,-78.0,-60.0,-68.0,-76.0,1583062861,1583062861.0,0.0,AC:86:74:92:C5:58,
9043,9043,e4:e0:a6:16:54:f6,2.0,-89.0,-87.0,-88.0,-87.0,1583062856,1583062856.0,0.0,AC:86:74:92:C5:58,
9044,9044,fe:f1:35:da:7f:25,4.0,-70.0,-67.0,-68.0,-70.0,1583062878,1583062878.0,0.0,AC:86:74:92:C5:58,
9045,9045,00:71:c2:19:b4:f5,14.0,-78.0,-65.0,-71.0,-67.0,1583062880,1583062901.0,0.0,AC:86:74:73:BC:08,
9046,9046,06:59:fd:93:2c:97,3.0,-89.0,-88.0,-88.0,-88.0,1583062897,1583062897.0,0.0,AC:86:74:73:BC:08,
9047,9047,06:c3:17:b9:e3:a4,3.0,-76.0,-72.0,-74.0,-76.0,1583062890,1583062891.0,0.0,AC:86:74:73:BC:08,
9048,9048,0c:e0:dc:e5:ab:2e,10.0,-71.0,-66.0,-68.0,-69.0,1583062886,1583062895.0,0.0,AC:86:74:73:BC:08,
9049,9049,0e:df:1c:5d:c9:5b,4.0,-83.0,-80.0,-81.0,-83.0,1583062895,1583062896.0,0.0,AC:86:74:73:BC:08,
9050,9050,26:7c:ca:8a:fe:9b,5.0,-83.0,-80.0,-81.0,-80.0,1583062876,1583062876.0,0.0,AC:86:74:73:BC:08,
9051,9051,32:80:ce:66:e6:25,1.0,-77.0,-77.0,-77.0,-77.0,1583062889,1583062889.0,0.0,AC:86:74:73:BC:08,
9052,9052,3e:cf:31:f1:74:9d,7.0,-87.0,-80.0,-82.0,-81.0,1583062893,1583062893.0,0.0,AC:86:74:73:BC:08,
9053,9053,42:a3:43:18:1b:2a,1.0,-83.0,-83.0,-83.0,-83.0,1583062884,1583062884.0,0.0,AC:86:74:73:BC:08,
9054,9054,62:67:ad:50:bb:a9,7.0,-83.0,-79.0,-80.0,-79.0,1583062901,1583062901.0,0.0,AC:86:74:73:BC:08,
9055,9055,6e:bb:9f:29:7e:0b,1.0,-88.0,-88.0,-88.0,-88.0,1583062886,1583062886.0,0.0,AC:86:74:73:BC:08,
9056,9056,96:37:b7:f2:55:59,1.0,-79.0,-79.0,-79.0,-79.0,1583062874,1583062874.0,0.0,AC:86:74:73:BC:08,
9057,9057,9c:28:bf:b5:22:bb,2.0,-91.0,-90.0,-90.0,-91.0,1583062874,1583062874.0,0.0,AC:86:74:73:BC:08,
9058,9058,b8:c1:11:f1:ab:a2,1.0,-89.0,-89.0,-89.0,-89.0,1583062878,1583062878.0,0.0,AC:86:74:73:BC:08,
9059,9059,b8:c1:11:f3:47:10,3.0,-90.0,-88.0,-89.0,-88.0,1583062878,1583062878.0,0.0,AC:86:74:73:BC:08,
9060,9060,c2:a5:f4:c6:65:12,7.0,-70.0,-66.0,-68.0,-66.0,1583062896,1583062896.0,0.0,AC:86:74:73:BC:08,
9061,9061,c6:47:bd:0e:ec:e9,4.0,-77.0,-72.0,-74.0,-72.0,1583062873,1583062873.0,0.0,AC:86:74:73:BC:08,
9062,9062,c6:aa:b3:71:a4:78,6.0,-71.0,-66.0,-68.0,-70.0,1583062883,1583062883.0,0.0,AC:86:74:73:BC:08,
9063,9063,d8:97:ba:42:71:3e,2.0,-90.0,-89.0,-89.0,-89.0,1583062894,1583062894.0,0.0,AC:86:74:73:BC:08,
9064,9064,de:57:59:c6:14:e9,5.0,-84.0,-80.0,-81.0,-84.0,1583062890,1583062890.0,0.0,AC:86:74:73:BC:08,
9065,9065,f2:1c:f8:09:e8:47,1.0,-79.0,-79.0,-79.0,-79.0,1583062889,1583062889.0,0.0,AC:86:74:73:BC:08,
9066,9066,f2:31:9b:1a:63:f4,5.0,-82.0,-80.0,-81.0,-82.0,1583062897,1583062897.0,0.0,AC:86:74:73:BC:08,
9067,9067,f4:cb:52:72:47:a6,5.0,-83.0,-77.0,-80.0,-83.0,1583062897,1583062897.0,0.0,AC:86:74:73:BC:08,
9068,9068,fe:f1:35:da:7f:25,5.0,-84.0,-76.0,-79.0,-79.0,1583062878,1583062878.0,0.0,AC:86:74:73:BC:08,
9069,9069,00:71:c2:19:b4:f5,16.0,-75.0,-55.0,-63.0,-70.0,1583062891,1583062912.0,0.0,AC:86:74:92:C5:58,
9070,9070,06:59:fd:93:2c:97,8.0,-78.0,-72.0,-75.0,-78.0,1583062896,1583062897.0,0.0,AC:86:74:92:C5:58,
9071,9071,06:c3:17:b9:e3:a4,1.0,-92.0,-92.0,-92.0,-92.0,1583062891,1583062891.0,0.0,AC:86:74:92:C5:58,
9072,9072,0c:e0:dc:e5:ab:2e,26.0,-81.0,-59.0,-67.0,-69.0,1583062886,1583062912.0,0.0,AC:86:74:92:C5:58,
9073,9073,0e:df:1c:5d:c9:5b,5.0,-81.0,-75.0,-77.0,-76.0,1583062895,1583062896.0,0.0,AC:86:74:92:C5:58,
9074,9074,32:80:ce:66:e6:25,1.0,-61.0,-61.0,-61.0,-61.0,1583062889,1583062889.0,0.0,AC:86:74:92:C5:58,
9075,9075,3e:cf:31:f1:74:9d,10.0,-75.0,-57.0,-67.0,-73.0,1583062893,1583062893.0,0.0,AC:86:74:92:C5:58,
9076,9076,42:a3:43:18:1b:2a,1.0,-72.0,-72.0,-72.0,-72.0,1583062884,1583062884.0,0.0,AC:86:74:92:C5:58,
9077,9077,62:67:ad:50:bb:a9,7.0,-75.0,-71.0,-73.0,-74.0,1583062901,1583062901.0,0.0,AC:86:74:92:C5:58,
9078,9078,6e:bb:9f:29:7e:0b,1.0,-89.0,-89.0,-89.0,-89.0,1583062886,1583062886.0,0.0,AC:86:74:92:C5:58,
9079,9079,86:df:73:43:4f:86,9.0,-77.0,-72.0,-74.0,-77.0,1583062904,1583062904.0,0.0,AC:86:74:92:C5:58,
9080,9080,96:5a:f7:7a:fb:ef,9.0,-77.0,-72.0,-74.0,-76.0,1583062908,1583062908.0,0.0,AC:86:74:92:C5:58,
9081,9081,a4:77:33:6d:42:98,3.0,-88.0,-87.0,-87.0,-88.0,1583062903,1583062904.0,0.0,AC:86:74:92:C5:58,
9082,9082,c2:a5:f4:c6:65:12,3.0,-90.0,-87.0,-88.0,-88.0,1583062896,1583062896.0,0.0,AC:86:74:92:C5:58,
9083,9083,c6:aa:b3:71:a4:78,5.0,-84.0,-75.0,-80.0,-82.0,1583062883,1583062883.0,0.0,AC:86:74:92:C5:58,
9084,9084,de:57:59:c6:14:e9,7.0,-76.0,-65.0,-70.0,-65.0,1583062890,1583062890.0,0.0,AC:86:74:92:C5:58,
9085,9085,f2:1c:f8:09:e8:47,1.0,-64.0,-64.0,-64.0,-64.0,1583062889,1583062889.0,0.0,AC:86:74:92:C5:58,
9086,9086,f2:31:9b:1a:63:f4,7.0,-74.0,-70.0,-71.0,-71.0,1583062897,1583062897.0,0.0,AC:86:74:92:C5:58,
9087,9087,f4:cb:52:72:47:a6,10.0,-74.0,-69.0,-71.0,-74.0,1583062897,1583062902.0,0.0,AC:86:74:92:C5:58,
9088,9088,00:71:c2:19:b4:f5,8.0,-77.0,-64.0,-68.0,-65.0,1583062901,1583062922.0,0.0,AC:86:74:73:BC:08,
9089,9089,0c:e0:dc:e5:ab:2e,6.0,-76.0,-71.0,-74.0,-75.0,1583062912,1583062912.0,0.0,AC:86:74:73:BC:08,
9090,9090,1a:12:a8:0d:fc:94,6.0,-83.0,-78.0,-80.0,-82.0,1583062926,1583062926.0,0.0,AC:86:74:73:BC:08,
9091,9091,1e:1b:99:76:bc:5e,1.0,-91.0,-91.0,-91.0,-91.0,1583062925,1583062925.0,0.0,AC:86:74:73:BC:08,
9092,9092,3a:20:af:f7:63:fb,10.0,-83.0,-78.0,-80.0,-82.0,1583062923,1583062923.0,0.0,AC:86:74:73:BC:08,
9093,9093,42:a3:43:18:1b:2a,1.0,-82.0,-82.0,-82.0,-82.0,1583062929,1583062929.0,0.0,AC:86:74:73:BC:08,
9094,9094,6a:6f:0a:7d:8b:6e,2.0,-93.0,-91.0,-92.0,-91.0,1583062927,1583062927.0,0.0,AC:86:74:73:BC:08,
9095,9095,76:22:5c:a1:d1:0b,1.0,-78.0,-78.0,-78.0,-78.0,1583062925,1583062925.0,0.0,AC:86:74:73:BC:08,
9096,9096,82:10:3e:bd:01:d2,7.0,-83.0,-78.0,-79.0,-80.0,1583062916,1583062916.0,0.0,AC:86:74:73:BC:08,
9097,9097,86:df:73:43:4f:86,9.0,-83.0,-78.0,-80.0,-78.0,1583062904,1583062904.0,0.0,AC:86:74:73:BC:08,
9098,9098,96:5a:f7:7a:fb:ef,9.0,-83.0,-78.0,-80.0,-78.0,1583062908,1583062908.0,0.0,AC:86:74:73:BC:08,
9099,9099,a2:80:83:c8:77:4f,3.0,-70.0,-67.0,-68.0,-70.0,1583062915,1583062915.0,0.0,AC:86:74:73:BC:08,
9100,9100,ba:25:9a:2d:f2:35,3.0,-73.0,-70.0,-72.0,-73.0,1583062913,1583062913.0,0.0,AC:86:74:73:BC:08,
9101,9101,ca:22:8e:92:8b:6c,4.0,-86.0,-82.0,-83.0,-82.0,1583062928,1583062928.0,0.0,AC:86:74:73:BC:08,
9102,9102,d6:67:02:2a:66:9d,4.0,-85.0,-81.0,-83.0,-85.0,1583062925,1583062926.0,0.0,AC:86:74:73:BC:08,
9103,9103,d8:97:ba:42:71:3e,4.0,-91.0,-88.0,-88.0,-88.0,1583062910,1583062932.0,0.0,AC:86:74:73:BC:08,
9104,9104,ea:9f:e8:ac:97:e9,5.0,-78.0,-68.0,-72.0,-78.0,1583062927,1583062927.0,0.0,AC:86:74:73:BC:08,
9105,9105,f4:cb:52:72:47:a6,3.0,-81.0,-78.0,-80.0,-81.0,1583062902,1583062902.0,0.0,AC:86:74:73:BC:08,
9106,9106,fa:db:36:36:09:29,7.0,-86.0,-83.0,-84.0,-85.0,1583062930,1583062930.0,0.0,AC:86:74:73:BC:08,
9107,9107,00:71:c2:19:b4:f5,15.0,-76.0,-57.0,-65.0,-70.0,1583062921,1583062941.0,0.0,AC:86:74:92:C5:58,
9108,9108,1a:12:a8:0d:fc:94,7.0,-77.0,-71.0,-75.0,-77.0,1583062926,1583062926.0,0.0,AC:86:74:92:C5:58,
9109,9109,1e:1b:99:76:bc:5e,5.0,-77.0,-73.0,-74.0,-77.0,1583062925,1583062925.0,0.0,AC:86:74:92:C5:58,
9110,9110,1e:65:cb:2b:ea:c1,2.0,-90.0,-89.0,-89.0,-89.0,1583062923,1583062923.0,0.0,AC:86:74:92:C5:58,
9111,9111,26:cf:0c:b6:e2:2a,2.0,-91.0,-89.0,-90.0,-91.0,1583062931,1583062931.0,0.0,AC:86:74:92:C5:58,
9112,9112,3a:20:af:f7:63:fb,8.0,-82.0,-66.0,-69.0,-82.0,1583062923,1583062923.0,0.0,AC:86:74:92:C5:58,
9113,9113,42:a3:43:18:1b:2a,1.0,-71.0,-71.0,-71.0,-71.0,1583062929,1583062929.0,0.0,AC:86:74:92:C5:58,
9114,9114,4a:d6:c2:9d:d3:d0,8.0,-73.0,-56.0,-62.0,-56.0,1583062934,1583062934.0,0.0,AC:86:74:92:C5:58,
9115,9115,6a:6f:0a:7d:8b:6e,7.0,-78.0,-72.0,-74.0,-78.0,1583062927,1583062927.0,0.0,AC:86:74:92:C5:58,
9116,9116,72:83:0c:5c:dd:61,5.0,-76.0,-74.0,-74.0,-76.0,1583062933,1583062933.0,0.0,AC:86:74:92:C5:58,
9117,9117,7a:a6:78:2f:57:e4,7.0,-66.0,-61.0,-63.0,-66.0,1583062932,1583062932.0,0.0,AC:86:74:92:C5:58,
9118,9118,82:10:3e:bd:01:d2,10.0,-74.0,-71.0,-72.0,-74.0,1583062916,1583062916.0,0.0,AC:86:74:92:C5:58,
9119,9119,a2:80:83:c8:77:4f,5.0,-75.0,-56.0,-63.0,-74.0,1583062915,1583062915.0,0.0,AC:86:74:92:C5:58,
9120,9120,ba:25:9a:2d:f2:35,3.0,-81.0,-78.0,-80.0,-81.0,1583062913,1583062913.0,0.0,AC:86:74:92:C5:58,
9121,9121,c6:2c:3d:12:75:33,2.0,-88.0,-86.0,-87.0,-86.0,1583062935,1583062936.0,0.0,AC:86:74:92:C5:58,
9122,9122,ca:22:8e:92:8b:6c,7.0,-69.0,-59.0,-63.0,-68.0,1583062928,1583062928.0,0.0,AC:86:74:92:C5:58,
9123,9123,d6:67:02:2a:66:9d,3.0,-75.0,-60.0,-65.0,-75.0,1583062925,1583062926.0,0.0,AC:86:74:92:C5:58,
9124,9124,da:c1:ad:cb:26:9b,15.0,-77.0,-61.0,-67.0,-75.0,1583062938,1583062941.0,0.0,AC:86:74:92:C5:58,
9125,9125,ea:9f:e8:ac:97:e9,5.0,-88.0,-84.0,-85.0,-88.0,1583062927,1583062927.0,0.0,AC:86:74:92:C5:58,
9126,9126,ea:b1:a0:1b:02:42,8.0,-76.0,-60.0,-67.0,-73.0,1583062936,1583062936.0,0.0,AC:86:74:92:C5:58,
9127,9127,fe:e1:26:2f:44:6b,8.0,-75.0,-61.0,-67.0,-75.0,1583062942,1583062942.0,0.0,AC:86:74:92:C5:58,
9128,9128,00:71:c2:19:b4:f5,19.0,-78.0,-64.0,-70.0,-78.0,1583062932,1583062961.0,0.0,AC:86:74:73:BC:08,
9129,9129,06:c3:17:b9:e3:a4,4.0,-74.0,-72.0,-73.0,-72.0,1583062935,1583062936.0,0.0,AC:86:74:73:BC:08,
9130,9130,0c:e0:dc:e5:ab:2e,8.0,-76.0,-60.0,-65.0,-76.0,1583062947,1583062948.0,0.0,AC:86:74:73:BC:08,
9131,9131,0e:3c:0a:ff:e7:da,3.0,-87.0,-85.0,-86.0,-87.0,1583062947,1583062947.0,0.0,AC:86:74:73:BC:08,
9132,9132,0e:57:ac:e5:76:ab,1.0,-91.0,-91.0,-91.0,-91.0,1583062957,1583062957.0,0.0,AC:86:74:73:BC:08,
9133,9133,22:ed:e8:2d:fe:4d,1.0,-84.0,-84.0,-84.0,-84.0,1583062933,1583062933.0,0.0,AC:86:74:73:BC:08,
9134,9134,4a:3e:67:31:cc:38,5.0,-84.0,-81.0,-82.0,-84.0,1583062955,1583062955.0,0.0,AC:86:74:73:BC:08,
9135,9135,4a:d6:c2:9d:d3:d0,6.0,-85.0,-77.0,-80.0,-77.0,1583062934,1583062934.0,0.0,AC:86:74:73:BC:08,
9136,9136,5a:ce:15:50:fc:63,5.0,-66.0,-64.0,-65.0,-66.0,1583062960,1583062960.0,0.0,AC:86:74:73:BC:08,
9137,9137,5e:2c:3f:21:59:cf,7.0,-84.0,-78.0,-80.0,-78.0,1583062952,1583062952.0,0.0,AC:86:74:73:BC:08,
9138,9138,62:54:73:ab:0f:fd,2.0,-88.0,-85.0,-86.0,-88.0,1583062953,1583062953.0,0.0,AC:86:74:73:BC:08,
9139,9139,72:83:0c:5c:dd:61,3.0,-67.0,-65.0,-65.0,-67.0,1583062933,1583062933.0,0.0,AC:86:74:73:BC:08,
9140,9140,7a:a6:78:2f:57:e4,7.0,-83.0,-76.0,-80.0,-83.0,1583062932,1583062932.0,0.0,AC:86:74:73:BC:08,
9141,9141,86:02:fa:32:ac:8d,1.0,-89.0,-89.0,-89.0,-89.0,1583062957,1583062957.0,0.0,AC:86:74:73:BC:08,
9142,9142,86:44:0a:37:68:87,2.0,-88.0,-87.0,-87.0,-88.0,1583062960,1583062960.0,0.0,AC:86:74:73:BC:08,
9143,9143,9a:d0:bf:e0:ab:46,1.0,-84.0,-84.0,-84.0,-84.0,1583062948,1583062948.0,0.0,AC:86:74:73:BC:08,
9144,9144,ae:86:fd:8d:93:2b,4.0,-90.0,-87.0,-88.0,-87.0,1583062950,1583062950.0,0.0,AC:86:74:73:BC:08,
9145,9145,b6:39:97:31:a7:9e,8.0,-83.0,-65.0,-70.0,-83.0,1583062956,1583062956.0,0.0,AC:86:74:73:BC:08,
9146,9146,ca:04:4d:15:a3:69,4.0,-81.0,-76.0,-79.0,-80.0,1583062946,1583062946.0,0.0,AC:86:74:73:BC:08,
9147,9147,d8:97:ba:42:71:3e,2.0,-91.0,-90.0,-90.0,-91.0,1583062942,1583062953.0,0.0,AC:86:74:73:BC:08,
9148,9148,da:c1:ad:cb:26:9b,12.0,-88.0,-79.0,-82.0,-85.0,1583062938,1583062941.0,0.0,AC:86:74:73:BC:08,
9149,9149,e2:e8:c1:01:bc:7e,1.0,-91.0,-91.0,-91.0,-91.0,1583062958,1583062958.0,0.0,AC:86:74:73:BC:08,
9150,9150,ea:b1:a0:1b:02:42,13.0,-88.0,-77.0,-82.0,-85.0,1583062936,1583062946.0,0.0,AC:86:74:73:BC:08,
9151,9151,ee:d9:a8:8d:4e:65,7.0,-84.0,-80.0,-82.0,-83.0,1583062951,1583062951.0,0.0,AC:86:74:73:BC:08,
9152,9152,f2:6e:b5:0f:04:f9,1.0,-83.0,-83.0,-83.0,-83.0,1583062951,1583062951.0,0.0,AC:86:74:73:BC:08,
9153,9153,f4:cb:52:72:47:a6,1.0,-91.0,-91.0,-91.0,-91.0,1583062962,1583062962.0,0.0,AC:86:74:73:BC:08,
9154,9154,fe:e1:26:2f:44:6b,5.0,-87.0,-78.0,-81.0,-87.0,1583062942,1583062942.0,0.0,AC:86:74:73:BC:08,
9155,9155,00:71:c2:19:b4:f5,18.0,-76.0,-56.0,-64.0,-71.0,1583062950,1583062972.0,0.0,AC:86:74:92:C5:58,
9156,9156,0c:e0:dc:e5:ab:2e,10.0,-80.0,-60.0,-66.0,-78.0,1583062947,1583062948.0,0.0,AC:86:74:92:C5:58,
9157,9157,0e:3c:0a:ff:e7:da,6.0,-76.0,-68.0,-73.0,-68.0,1583062947,1583062947.0,0.0,AC:86:74:92:C5:58,
9158,9158,0e:57:ac:e5:76:ab,1.0,-88.0,-88.0,-88.0,-88.0,1583062957,1583062957.0,0.0,AC:86:74:92:C5:58,
9159,9159,32:06:5a:5b:cc:d1,2.0,-93.0,-90.0,-91.0,-93.0,1583062944,1583062944.0,0.0,AC:86:74:92:C5:58,
9160,9160,32:0f:83:98:ee:8d,1.0,-92.0,-92.0,-92.0,-92.0,1583062951,1583062951.0,0.0,AC:86:74:92:C5:58,
9161,9161,4a:3e:67:31:cc:38,6.0,-79.0,-69.0,-73.0,-72.0,1583062955,1583062955.0,0.0,AC:86:74:92:C5:58,
9162,9162,4e:79:6a:d1:8d:69,7.0,-78.0,-74.0,-75.0,-78.0,1583062964,1583062964.0,0.0,AC:86:74:92:C5:58,
9163,9163,5a:ce:15:50:fc:63,9.0,-77.0,-74.0,-75.0,-77.0,1583062960,1583062960.0,0.0,AC:86:74:92:C5:58,
9164,9164,5c:51:81:7a:66:43,14.0,-76.0,-55.0,-64.0,-70.0,1583062965,1583062967.0,0.0,AC:86:74:92:C5:58,
9165,9165,5e:2c:3f:21:59:cf,8.0,-78.0,-65.0,-72.0,-68.0,1583062952,1583062952.0,0.0,AC:86:74:92:C5:58,
9166,9166,62:54:73:ab:0f:fd,5.0,-76.0,-71.0,-72.0,-73.0,1583062953,1583062954.0,0.0,AC:86:74:92:C5:58,
9167,9167,64:70:33:88:7a:be,2.0,-90.0,-88.0,-89.0,-88.0,1583062945,1583062945.0,0.0,AC:86:74:92:C5:58,
9168,9168,7a:a3:8f:08:9f:80,4.0,-91.0,-84.0,-87.0,-91.0,1583062943,1583062944.0,0.0,AC:86:74:92:C5:58,
9169,9169,86:02:fa:32:ac:8d,5.0,-77.0,-69.0,-72.0,-72.0,1583062957,1583062957.0,0.0,AC:86:74:92:C5:58,
9170,9170,86:44:0a:37:68:87,4.0,-73.0,-70.0,-71.0,-70.0,1583062960,1583062960.0,0.0,AC:86:74:92:C5:58,
9171,9171,9a:d0:bf:e0:ab:46,6.0,-89.0,-80.0,-83.0,-81.0,1583062948,1583062948.0,0.0,AC:86:74:92:C5:58,
9172,9172,a6:64:79:1b:20:ef,7.0,-76.0,-68.0,-71.0,-72.0,1583062967,1583062967.0,0.0,AC:86:74:92:C5:58,
9173,9173,ae:86:fd:8d:93:2b,6.0,-77.0,-70.0,-72.0,-70.0,1583062950,1583062950.0,0.0,AC:86:74:92:C5:58,
9174,9174,b6:39:97:31:a7:9e,4.0,-91.0,-87.0,-89.0,-87.0,1583062956,1583062956.0,0.0,AC:86:74:92:C5:58,
9175,9175,ca:04:4d:15:a3:69,7.0,-71.0,-66.0,-68.0,-70.0,1583062946,1583062946.0,0.0,AC:86:74:92:C5:58,
9176,9176,d2:b4:75:3c:64:cc,8.0,-77.0,-69.0,-72.0,-72.0,1583062963,1583062964.0,0.0,AC:86:74:92:C5:58,
9177,9177,e2:e8:c1:01:bc:7e,7.0,-78.0,-72.0,-74.0,-78.0,1583062958,1583062958.0,0.0,AC:86:74:92:C5:58,
9178,9178,ea:9f:e8:ac:97:e9,8.0,-83.0,-78.0,-80.0,-82.0,1583062969,1583062969.0,0.0,AC:86:74:92:C5:58,
9179,9179,ea:b1:a0:1b:02:42,9.0,-74.0,-68.0,-71.0,-74.0,1583062946,1583062946.0,0.0,AC:86:74:92:C5:58,
9180,9180,ee:d9:a8:8d:4e:65,9.0,-81.0,-66.0,-72.0,-81.0,1583062951,1583062951.0,0.0,AC:86:74:92:C5:58,
9181,9181,f2:6e:b5:0f:04:f9,1.0,-70.0,-70.0,-70.0,-70.0,1583062951,1583062951.0,0.0,AC:86:74:92:C5:58,
9182,9182,f4:cb:52:72:47:a6,4.0,-77.0,-74.0,-75.0,-77.0,1583062962,1583062962.0,0.0,AC:86:74:92:C5:58,
9183,9183,00:71:c2:19:b4:f5,10.0,-79.0,-63.0,-68.0,-65.0,1583062971,1583062992.0,0.0,AC:86:74:73:BC:08,
9184,9184,06:c3:17:b9:e3:a4,3.0,-75.0,-70.0,-73.0,-74.0,1583062981,1583062981.0,0.0,AC:86:74:73:BC:08,
9185,9185,42:a3:43:18:1b:2a,1.0,-78.0,-78.0,-78.0,-78.0,1583062974,1583062974.0,0.0,AC:86:74:73:BC:08,
9186,9186,4e:79:6a:d1:8d:69,5.0,-69.0,-66.0,-66.0,-69.0,1583062964,1583062964.0,0.0,AC:86:74:73:BC:08,
9187,9187,52:47:60:b2:01:f1,2.0,-93.0,-92.0,-92.0,-93.0,1583062989,1583062989.0,0.0,AC:86:74:73:BC:08,
9188,9188,56:9f:ec:c5:fd:20,8.0,-85.0,-78.0,-81.0,-81.0,1583062984,1583062984.0,0.0,AC:86:74:73:BC:08,
9189,9189,5c:51:81:7a:66:43,10.0,-86.0,-76.0,-80.0,-78.0,1583062966,1583062967.0,0.0,AC:86:74:73:BC:08,
9190,9190,a6:64:79:1b:20:ef,5.0,-90.0,-85.0,-88.0,-90.0,1583062967,1583062967.0,0.0,AC:86:74:73:BC:08,
9191,9191,ca:04:4d:15:a3:69,1.0,-90.0,-90.0,-90.0,-90.0,1583062990,1583062990.0,0.0,AC:86:74:73:BC:08,
9192,9192,d2:8d:cb:3f:01:3d,6.0,-82.0,-78.0,-80.0,-81.0,1583062983,1583062984.0,0.0,AC:86:74:73:BC:08,
9193,9193,d2:b4:75:3c:64:cc,2.0,-88.0,-87.0,-87.0,-88.0,1583062963,1583062964.0,0.0,AC:86:74:73:BC:08,
9194,9194,d8:97:ba:42:71:3e,6.0,-91.0,-88.0,-88.0,-91.0,1583062964,1583062991.0,0.0,AC:86:74:73:BC:08,
9195,9195,de:56:fe:41:4c:ff,8.0,-84.0,-78.0,-80.0,-82.0,1583062988,1583062988.0,0.0,AC:86:74:73:BC:08,
9196,9196,ea:9f:e8:ac:97:e9,8.0,-78.0,-72.0,-75.0,-78.0,1583062969,1583062969.0,0.0,AC:86:74:73:BC:08,
9197,9197,f4:cb:52:72:47:a6,1.0,-90.0,-90.0,-90.0,-90.0,1583062962,1583062962.0,0.0,AC:86:74:73:BC:08,
9198,9198,f8:38:80:7e:de:f5,1.0,-92.0,-92.0,-92.0,-92.0,1583062990,1583062990.0,0.0,AC:86:74:73:BC:08,
9199,9199,00:71:c2:19:b4:f5,18.0,-75.0,-55.0,-63.0,-74.0,1583062981,1583063003.0,0.0,AC:86:74:92:C5:58,
9200,9200,0e:57:ac:e5:76:ab,5.0,-80.0,-67.0,-74.0,-74.0,1583063002,1583063002.0,0.0,AC:86:74:92:C5:58,
9201,9201,1a:06:7e:a5:64:2a,6.0,-76.0,-69.0,-72.0,-72.0,1583062997,1583062997.0,0.0,AC:86:74:92:C5:58,
9202,9202,42:a3:43:18:1b:2a,1.0,-71.0,-71.0,-71.0,-71.0,1583062974,1583062974.0,0.0,AC:86:74:92:C5:58,
9203,9203,52:47:60:b2:01:f1,9.0,-78.0,-73.0,-74.0,-77.0,1583062989,1583062989.0,0.0,AC:86:74:92:C5:58,
9204,9204,56:1d:e9:9d:d4:4b,6.0,-89.0,-82.0,-84.0,-89.0,1583063000,1583063000.0,0.0,AC:86:74:92:C5:58,
9205,9205,56:9f:ec:c5:fd:20,8.0,-72.0,-66.0,-69.0,-70.0,1583062984,1583062984.0,0.0,AC:86:74:92:C5:58,
9206,9206,60:a4:d0:6d:70:78,2.0,-92.0,-91.0,-91.0,-92.0,1583062981,1583062981.0,0.0,AC:86:74:92:C5:58,
9207,9207,8e:ab:e1:27:12:bc,8.0,-76.0,-69.0,-73.0,-71.0,1583063000,1583063000.0,0.0,AC:86:74:92:C5:58,
9208,9208,ca:04:4d:15:a3:69,9.0,-80.0,-74.0,-76.0,-78.0,1583062990,1583062990.0,0.0,AC:86:74:92:C5:58,
9209,9209,d2:8d:cb:3f:01:3d,7.0,-79.0,-68.0,-73.0,-71.0,1583062983,1583062984.0,0.0,AC:86:74:92:C5:58,
9210,9210,de:56:fe:41:4c:ff,8.0,-82.0,-67.0,-73.0,-69.0,1583062988,1583062988.0,0.0,AC:86:74:92:C5:58,
9211,9211,f4:cb:52:72:47:a6,9.0,-80.0,-65.0,-72.0,-76.0,1583063001,1583063001.0,0.0,AC:86:74:92:C5:58,
9212,9212,00:71:c2:19:b4:f5,15.0,-78.0,-65.0,-70.0,-65.0,1583062992,1583063021.0,0.0,AC:86:74:73:BC:08,
9213,9213,0e:2a:d8:25:17:29,2.0,-87.0,-87.0,-87.0,-87.0,1583063007,1583063007.0,0.0,AC:86:74:73:BC:08,
9214,9214,0e:57:ac:e5:76:ab,5.0,-74.0,-56.0,-63.0,-74.0,1583063002,1583063002.0,0.0,AC:86:74:73:BC:08,
9215,9215,12:0f:fa:f8:96:c4,8.0,-78.0,-66.0,-68.0,-78.0,1583063017,1583063017.0,0.0,AC:86:74:73:BC:08,
9216,9216,1a:06:7e:a5:64:2a,1.0,-88.0,-88.0,-88.0,-88.0,1583062997,1583062997.0,0.0,AC:86:74:73:BC:08,
9217,9217,3a:8c:0b:09:90:81,2.0,-90.0,-87.0,-88.0,-90.0,1583063021,1583063021.0,0.0,AC:86:74:73:BC:08,
9218,9218,56:1d:e9:9d:d4:4b,14.0,-76.0,-63.0,-69.0,-76.0,1583063000,1583063014.0,0.0,AC:86:74:73:BC:08,
